Gender,Age,Under30,SeniorCitizen,Married,Dependents,NumberofDependents,ReferredaFriend,Number_of_Referrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,SatisfactionScore,CustomerStatus,ChurnLabel,ChurnScore,CLTV,ChurnCategory,ChurnReason
Male,32,No,No,Yes,Yes,1,Yes,1,72,No Offer,No,0.0,No,Yes,DSL,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,65.65,4664.5,0.0,60,0.0,4724.5,3,Stayed,No,47,4934,Not Churned,Not Churned
Female,56,No,No,No,No,0,No,0,47,No Offer,Yes,45.67,Yes,Yes,DSL,3,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,74.05,3496.3,0.0,0,2146.49,5642.79,4,Stayed,No,75,2831,Not Churned,Not Churned
Female,44,No,No,Yes,Yes,2,Yes,10,16,Offer D,Yes,7.14,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,301.55,0.0,0,114.24,415.79,3,Stayed,No,43,5293,Not Churned,Not Churned
Male,60,No,No,No,No,0,No,0,6,No Offer,Yes,26.76,No,Yes,DSL,22,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.5,312.7,0.0,0,160.56,473.26,5,Stayed,No,75,5552,Not Churned,Not Churned
Female,19,Yes,No,Yes,Yes,1,Yes,7,69,No Offer,No,0.0,No,Yes,DSL,59,Yes,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,43.95,2960.1,0.0,0,0.0,2960.1,3,Stayed,No,73,4479,Not Churned,Not Churned
Female,41,No,No,Yes,No,0,Yes,4,64,No Offer,Yes,8.6,Yes,Yes,Fiber Optic,21,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.15,6953.4,0.0,0,550.4,7503.8,4,Stayed,No,55,5455,Not Churned,Not Churned
Male,33,No,No,No,No,0,No,0,25,Offer C,Yes,13.36,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.6,541.5,0.0,0,334.0,875.5,3,Stayed,No,50,2305,Not Churned,Not Churned
Female,43,No,No,No,No,0,No,0,6,No Offer,Yes,29.09,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.65,116.85,0.0,0,174.54,291.39,5,Stayed,No,27,3945,Not Churned,Not Churned
Male,28,Yes,No,Yes,No,0,Yes,9,66,No Offer,Yes,43.77,Yes,Yes,Fiber Optic,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,115.8,7942.15,0.0,0,2888.82,10830.97,3,Stayed,No,42,5845,Not Churned,Not Churned
Female,60,No,No,No,No,0,No,0,61,No Offer,Yes,19.58,Yes,Yes,DSL,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,88.65,5321.25,0.0,0,1194.38,6515.63,4,Stayed,No,79,4730,Not Churned,Not Churned
Female,25,Yes,No,No,No,0,No,0,12,Offer D,Yes,8.82,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.1,223.6,0.0,0,105.84,329.44,4,Stayed,No,32,5179,Not Churned,Not Churned
Female,32,No,No,No,No,0,No,0,34,Offer C,Yes,45.28,Yes,Yes,Cable,27,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,65.0,2157.5,0.0,0,1539.52,3697.02,5,Stayed,No,55,5567,Not Churned,Not Churned
Female,59,No,No,Yes,No,0,Yes,10,41,No Offer,No,0.0,No,Yes,Cable,17,No,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,35.45,1391.65,0.0,0,0.0,1391.65,4,Stayed,No,80,2954,Not Churned,Not Churned
Female,53,No,No,Yes,Yes,1,Yes,9,72,No Offer,Yes,48.04,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,1379.8,0.0,0,3458.88,4838.68,3,Stayed,No,33,5451,Not Churned,Not Churned
Female,53,No,No,No,No,0,No,0,41,No Offer,Yes,2.32,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.85,810.45,0.0,0,95.12,905.57,5,Stayed,No,40,3523,Not Churned,Not Churned
Female,51,No,No,Yes,Yes,3,Yes,3,23,Offer D,Yes,5.7,Yes,Yes,Fiber Optic,30,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,81.85,1810.85,0.0,0,131.1,1941.95,4,Stayed,No,80,5939,Not Churned,Not Churned
Male,36,No,No,Yes,Yes,3,Yes,4,71,No Offer,Yes,28.47,No,Yes,Fiber Optic,57,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,109.3,7782.85,0.0,70,2021.37,9874.22,3,Stayed,No,61,5737,Not Churned,Not Churned
Male,40,No,No,Yes,No,0,Yes,8,72,No Offer,Yes,4.15,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.4,1797.1,0.0,0,298.8,2095.9,5,Stayed,No,46,6011,Not Churned,Not Churned
Male,48,No,No,Yes,Yes,3,Yes,9,6,No Offer,Yes,38.5,No,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.8,377.85,0.0,0,231.0,608.85,4,Stayed,No,62,2651,Not Churned,Not Churned
Male,64,No,No,Yes,Yes,1,Yes,2,23,Offer D,Yes,24.22,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.0,445.3,0.0,0,557.06,1002.36,5,Stayed,No,62,2170,Not Churned,Not Churned
Female,19,Yes,No,No,No,0,No,0,72,No Offer,Yes,41.91,No,Yes,Fiber Optic,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.9,7624.2,0.0,0,3017.52,10641.72,4,Stayed,No,37,5234,Not Churned,Not Churned
Female,19,Yes,No,Yes,No,0,Yes,7,7,No Offer,Yes,33.24,No,Yes,DSL,53,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.3,355.1,0.0,0,232.68,587.78,3,Stayed,No,42,2547,Not Churned,Not Churned
Male,33,No,No,Yes,Yes,1,Yes,1,9,No Offer,Yes,36.94,No,Yes,Fiber Optic,16,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.5,906.85,0.0,0,332.46,1239.31,3,Stayed,No,60,2757,Not Churned,Not Churned
Female,52,No,No,No,No,0,No,0,12,Offer D,Yes,34.73,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.15,1057.55,0.0,70,416.76,1544.31,5,Stayed,No,80,4041,Not Churned,Not Churned
Female,43,No,No,No,No,0,No,0,1,No Offer,Yes,23.97,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.4,19.4,0.0,0,23.97,43.37,4,Joined,No,25,2742,Not Churned,Not Churned
Male,45,No,No,No,No,0,No,0,20,Offer D,Yes,45.39,No,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.8,1641.3,0.0,0,907.8,2549.1,3,Stayed,No,80,2317,Not Churned,Not Churned
Female,25,Yes,No,No,No,0,No,0,10,Offer D,Yes,45.42,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.3,185.2,0.0,0,454.2,639.4,4,Stayed,No,38,4190,Not Churned,Not Churned
Male,32,No,No,Yes,Yes,3,Yes,7,20,Offer D,Yes,42.06,Yes,Yes,Fiber Optic,23,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,96.8,1826.7,0.0,0,841.2,2667.9,4,Stayed,No,26,3222,Not Churned,Not Churned
Male,27,Yes,No,Yes,No,0,Yes,8,20,Offer D,Yes,46.47,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.65,417.5,0.0,0,929.4,1346.9,3,Stayed,No,40,4147,Not Churned,Not Churned
Male,33,No,No,Yes,Yes,1,Yes,1,19,Offer D,Yes,13.13,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.8,344.5,0.0,0,249.47,593.97,5,Stayed,No,27,4464,Not Churned,Not Churned
Male,53,No,No,Yes,No,0,Yes,1,22,Offer D,Yes,49.66,No,Yes,Fiber Optic,3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.6,2180.55,0.0,0,1092.52,3273.07,3,Stayed,No,68,2429,Not Churned,Not Churned
Female,63,No,No,No,No,0,No,0,35,Offer C,Yes,13.14,Yes,Yes,Fiber Optic,6,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,80.05,2835.9,0.0,0,459.9,3295.8,5,Stayed,No,31,3999,Not Churned,Not Churned
Female,43,No,No,No,No,0,No,0,1,No Offer,Yes,42.34,No,Yes,DSL,10,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.15,45.15,0.0,0,42.34,87.49,3,Joined,No,48,4131,Not Churned,Not Churned
Male,43,No,No,No,No,0,No,0,39,Offer C,Yes,8.69,Yes,Yes,Fiber Optic,24,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.15,2730.85,0.0,0,338.91,3069.76,5,Stayed,No,62,3271,Not Churned,Not Churned
Male,31,No,No,No,No,0,No,0,56,No Offer,Yes,37.99,Yes,Yes,Fiber Optic,24,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.35,5794.45,0.0,0,2127.44,7921.89,3,Stayed,No,31,5680,Not Churned,Not Churned
Male,58,No,No,No,Yes,2,No,0,18,Offer D,Yes,34.07,No,Yes,DSL,28,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,45.65,747.2,0.0,40,613.26,1400.46,5,Stayed,No,75,4403,Not Churned,Not Churned
Female,30,No,No,Yes,Yes,2,Yes,1,16,Offer D,Yes,49.85,Yes,Yes,Fiber Optic,69,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.95,1267.95,0.0,0,797.6,2065.55,4,Stayed,No,65,3855,Not Churned,Not Churned
Female,45,No,No,No,No,0,No,0,68,Offer A,Yes,17.41,No,Yes,Cable,27,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,54.45,3674.95,0.0,0,1183.88,4858.83,4,Stayed,No,45,6309,Not Churned,Not Churned
Female,46,No,No,Yes,Yes,1,Yes,1,72,Offer A,Yes,24.9,Yes,Yes,DSL,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84.7,5893.9,0.0,0,1792.8,7686.7,4,Stayed,No,49,6375,Not Churned,Not Churned
Male,52,No,No,No,No,0,No,0,9,Offer E,Yes,7.32,Yes,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.85,724.65,0.0,0,65.88,790.53,5,Stayed,No,70,5212,Not Churned,Not Churned
Female,37,No,No,No,No,0,No,0,30,Offer C,Yes,10.74,No,Yes,DSL,13,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.8,1536.75,0.0,0,322.2,1858.95,3,Stayed,No,71,4864,Not Churned,Not Churned
Female,45,No,No,No,No,0,No,0,18,Offer D,No,0.0,No,Yes,DSL,11,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,35.2,607.3,0.0,50,0.0,657.3,3,Stayed,No,32,5381,Not Churned,Not Churned
Male,63,No,No,Yes,No,0,Yes,1,44,No Offer,No,0.0,No,Yes,Cable,18,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,54.3,2390.45,0.0,0,0.0,2390.45,3,Stayed,No,64,3222,Not Churned,Not Churned
Female,47,No,No,Yes,Yes,2,Yes,1,30,Offer C,Yes,16.48,No,Yes,DSL,17,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,66.3,1923.5,0.0,0,494.4,2417.9,3,Stayed,No,80,4631,Not Churned,Not Churned
Female,44,No,No,Yes,No,0,No,0,71,Offer A,Yes,14.91,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.9,1493.2,0.0,0,1058.61,2551.81,4,Stayed,No,53,4030,Not Churned,Not Churned
Male,32,No,No,Yes,No,0,Yes,1,1,Offer E,Yes,38.89,No,Yes,Fiber Optic,9,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,75.35,75.35,0.0,0,38.89,114.24,5,Joined,No,70,3514,Not Churned,Not Churned
Female,55,No,No,No,Yes,2,No,0,22,No Offer,No,0.0,No,Yes,DSL,29,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,49.45,1031.4,0.0,0,0.0,1031.4,3,Stayed,No,28,5941,Not Churned,Not Churned
Female,25,Yes,No,No,Yes,1,No,0,49,No Offer,Yes,45.64,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.45,921.3,0.0,0,2236.36,3157.66,5,Stayed,No,34,4170,Not Churned,Not Churned
Female,33,No,No,Yes,Yes,3,Yes,10,42,No Offer,Yes,17.75,No,Yes,Fiber Optic,53,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.15,3875.4,0.0,0,745.5,4620.9,5,Stayed,No,33,5697,Not Churned,Not Churned
Female,38,No,No,Yes,Yes,1,Yes,2,7,Offer E,Yes,35.26,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.85,144.15,0.0,0,246.82,390.97,3,Stayed,No,60,3973,Not Churned,Not Churned
Female,52,No,No,Yes,Yes,3,Yes,10,67,Offer A,Yes,3.04,Yes,Yes,Fiber Optic,30,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.25,6689.0,0.0,0,203.68,6892.68,3,Stayed,No,64,5588,Not Churned,Not Churned
Male,24,Yes,No,No,No,0,No,0,15,No Offer,Yes,9.97,Yes,Yes,Fiber Optic,47,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.7,1451.1,0.0,0,149.55,1600.65,5,Stayed,No,23,4999,Not Churned,Not Churned
Male,42,No,No,Yes,No,0,Yes,5,67,Offer A,Yes,17.4,Yes,Yes,Fiber Optic,11,No,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,93.15,6368.2,0.0,90,1165.8,7624.0,4,Stayed,No,59,4001,Not Churned,Not Churned
Male,61,No,No,Yes,Yes,2,Yes,3,53,No Offer,Yes,31.69,No,Yes,DSL,16,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,69.7,3729.6,0.0,0,1679.57,5409.17,4,Stayed,No,27,4590,Not Churned,Not Churned
Male,38,No,No,Yes,Yes,1,Yes,10,21,No Offer,Yes,18.0,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.8,350.1,0.0,0,378.0,728.1,3,Stayed,No,47,3243,Not Churned,Not Churned
Female,30,No,No,Yes,Yes,2,Yes,4,40,No Offer,Yes,29.14,No,Yes,DSL,48,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,71.35,2847.2,0.0,0,1165.6,4012.8,4,Stayed,No,43,5807,Not Churned,Not Churned
Female,49,No,No,Yes,Yes,2,Yes,8,22,No Offer,Yes,45.35,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.75,452.35,0.0,0,997.7,1450.05,4,Stayed,No,59,2258,Not Churned,Not Churned
Male,25,Yes,No,No,No,0,No,0,39,Offer C,No,0.0,No,Yes,Cable,26,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40.6,1494.5,0.0,0,0.0,1494.5,5,Stayed,No,58,4436,Not Churned,Not Churned
Female,35,No,No,Yes,No,0,Yes,3,2,Offer E,Yes,5.42,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,41.85,0.0,0,10.84,52.69,4,Joined,No,74,5761,Not Churned,Not Churned
Female,43,No,No,Yes,Yes,2,Yes,3,57,No Offer,Yes,12.26,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.75,1272.05,0.0,0,698.82,1970.87,5,Stayed,No,80,4235,Not Churned,Not Churned
Male,49,No,No,Yes,Yes,3,Yes,10,8,Offer E,Yes,1.56,No,Yes,DSL,57,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.4,475.1,0.0,0,12.48,487.58,4,Stayed,No,62,4854,Not Churned,Not Churned
Female,30,No,No,Yes,Yes,1,Yes,3,7,Offer E,Yes,5.84,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.45,150.75,0.0,0,40.88,191.63,4,Stayed,No,75,4484,Not Churned,Not Churned
Male,49,No,No,No,No,0,No,0,49,No Offer,Yes,17.77,Yes,Yes,DSL,13,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,66.15,3199.0,0.0,0,870.73,4069.73,3,Stayed,No,33,6138,Not Churned,Not Churned
Female,47,No,No,No,No,0,No,0,65,No Offer,Yes,38.33,Yes,Yes,Fiber Optic,7,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,89.85,5844.65,0.0,0,2491.45,8336.1,3,Stayed,No,77,6421,Not Churned,Not Churned
Female,48,No,No,No,No,0,No,0,55,No Offer,Yes,33.6,No,Yes,DSL,5,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,45.05,2462.6,0.0,0,1848.0,4310.6,3,Stayed,No,39,4055,Not Churned,Not Churned
Male,28,Yes,No,Yes,Yes,3,Yes,10,71,Offer A,Yes,10.11,Yes,Yes,DSL,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.85,6263.8,0.0,0,717.81,6981.61,4,Stayed,No,60,6452,Not Churned,Not Churned
Male,62,No,No,No,No,0,No,0,35,Offer C,Yes,39.87,Yes,Yes,Fiber Optic,23,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,96.75,3403.4,0.0,130,1395.45,4928.85,3,Stayed,No,37,5154,Not Churned,Not Churned
Male,29,Yes,No,No,No,0,No,0,17,No Offer,Yes,38.78,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.65,1672.1,0.0,0,659.26,2331.36,3,Stayed,No,25,2754,Not Churned,Not Churned
Female,20,Yes,No,Yes,No,0,Yes,5,72,Offer A,Yes,23.7,Yes,Yes,Fiber Optic,85,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.15,7881.2,0.0,0,1706.4,9587.6,3,Stayed,No,21,4498,Not Churned,Not Churned
Female,30,No,No,Yes,Yes,1,Yes,4,28,Offer C,Yes,16.13,No,Yes,Fiber Optic,69,Yes,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,82.85,2320.8,0.0,0,451.64,2772.44,3,Stayed,No,75,5802,Not Churned,Not Churned
Female,59,No,No,Yes,No,0,Yes,4,18,No Offer,Yes,25.54,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.1,370.5,0.0,0,459.72,830.22,4,Stayed,No,30,4329,Not Churned,Not Churned
Female,30,No,No,No,No,0,No,0,52,No Offer,Yes,9.37,No,Yes,DSL,59,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,59.45,3043.7,0.0,0,487.24,3530.94,3,Stayed,No,40,6107,Not Churned,Not Churned
Female,53,No,No,Yes,No,0,Yes,8,47,No Offer,Yes,3.2,No,Yes,Cable,18,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,58.6,2723.4,0.0,0,150.4,2873.8,4,Stayed,No,33,2613,Not Churned,Not Churned
Female,44,No,No,No,No,0,No,0,23,No Offer,Yes,42.26,No,Yes,Cable,2,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,49.7,1081.25,0.0,150,971.98,2203.23,5,Stayed,No,47,4790,Not Churned,Not Churned
Male,59,No,No,Yes,Yes,2,Yes,10,66,Offer A,Yes,26.91,No,Yes,Cable,30,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,65.85,4097.05,0.0,0,1776.06,5873.11,3,Stayed,No,53,5500,Not Churned,Not Churned
Female,22,Yes,No,No,No,0,No,0,8,No Offer,Yes,17.3,Yes,Yes,Fiber Optic,41,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.5,632.2,0.0,0,138.4,770.6,3,Stayed,No,61,5777,Not Churned,Not Churned
Female,23,Yes,No,Yes,Yes,2,Yes,2,71,Offer A,Yes,4.32,Yes,Yes,Fiber Optic,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,113.65,8166.8,0.0,0,306.72,8473.52,4,Stayed,No,27,6208,Not Churned,Not Churned
Male,23,Yes,No,Yes,No,0,Yes,3,46,No Offer,Yes,46.71,No,Yes,Cable,41,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,65.65,3047.15,0.0,0,2148.66,5195.81,4,Stayed,No,79,2680,Not Churned,Not Churned
Female,25,Yes,No,No,No,0,No,0,66,Offer A,No,0.0,No,Yes,DSL,73,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,61.35,4193.4,0.0,130,0.0,4323.4,3,Stayed,No,67,4824,Not Churned,Not Churned
Female,60,No,No,Yes,No,0,Yes,8,42,No Offer,Yes,20.58,Yes,Yes,Fiber Optic,13,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,85.9,3729.75,0.0,0,864.36,4594.11,3,Stayed,No,25,2219,Not Churned,Not Churned
Female,62,No,No,No,No,0,No,0,5,No Offer,Yes,29.75,No,Yes,Fiber Optic,6,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.65,399.45,0.0,0,148.75,548.2,5,Stayed,No,40,2296,Not Churned,Not Churned
Male,25,Yes,No,No,No,0,No,0,29,Offer C,Yes,28.83,Yes,Yes,DSL,47,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,70.9,1964.6,0.0,0,836.07,2800.67,4,Stayed,No,29,2064,Not Churned,Not Churned
Female,37,No,No,Yes,Yes,5,Yes,5,27,Offer C,Yes,19.32,No,Yes,DSL,30,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.85,1336.15,0.0,0,521.64,1857.79,3,Stayed,No,75,5580,Not Churned,Not Churned
Female,25,Yes,No,Yes,Yes,3,Yes,1,25,Offer C,Yes,4.57,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.1,486.05,0.0,0,114.25,600.3,3,Stayed,No,46,5306,Not Churned,Not Churned
Male,36,No,No,Yes,No,0,Yes,4,57,No Offer,Yes,31.79,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.05,5925.75,0.0,0,1812.03,7737.78,4,Stayed,No,22,5586,Not Churned,Not Churned
Female,47,No,No,No,No,0,No,0,13,No Offer,Yes,34.18,No,Yes,Fiber Optic,19,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,81.9,1028.9,0.0,0,444.34,1473.24,3,Stayed,No,71,2054,Not Churned,Not Churned
Male,42,No,No,Yes,Yes,3,No,0,71,Offer A,Yes,37.03,Yes,Yes,DSL,26,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,66.2,4692.55,0.0,0,2629.13,7321.68,3,Stayed,No,62,4756,Not Churned,Not Churned
Female,57,No,No,No,No,0,No,0,1,No Offer,Yes,37.62,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.75,19.75,0.0,0,37.62,57.37,3,Joined,No,38,3666,Not Churned,Not Churned
Male,33,No,No,Yes,Yes,1,Yes,3,50,No Offer,Yes,22.3,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.95,1261.45,0.0,0,1115.0,2376.45,5,Stayed,No,57,6019,Not Churned,Not Churned
Male,49,No,No,No,No,0,No,0,1,No Offer,Yes,16.64,No,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.25,89.25,0.0,0,16.64,105.89,5,Joined,No,28,5579,Not Churned,Not Churned
Male,32,No,No,No,No,0,No,0,5,No Offer,Yes,21.01,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.25,86.05,0.0,0,105.05,191.1,3,Stayed,No,27,3056,Not Churned,Not Churned
Female,44,No,No,No,No,0,No,0,66,Offer A,Yes,16.39,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,104.55,6779.05,0.0,0,1081.74,7860.79,3,Stayed,No,53,4494,Not Churned,Not Churned
Female,32,No,No,Yes,Yes,2,Yes,4,49,No Offer,Yes,33.07,No,Yes,DSL,23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,87.2,4345.0,0.0,0,1620.43,5965.43,3,Stayed,No,68,4567,Not Churned,Not Churned
Male,32,No,No,Yes,Yes,3,Yes,3,66,Offer A,Yes,42.84,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,25.7,1714.55,0.0,0,2827.44,4541.99,4,Stayed,No,43,5517,Not Churned,Not Churned
Male,31,No,No,No,Yes,2,No,0,11,No Offer,Yes,5.84,Yes,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,86.2,893.2,0.0,30,64.24,987.44,5,Stayed,No,41,3157,Not Churned,Not Churned
Male,29,Yes,No,No,No,0,No,0,28,Offer C,No,0.0,No,Yes,DSL,48,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,30.1,810.85,0.0,0,0.0,810.85,4,Stayed,No,31,2653,Not Churned,Not Churned
Male,31,No,No,Yes,No,0,Yes,9,65,No Offer,Yes,30.44,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,99.35,6347.55,0.0,0,1978.6,8326.15,4,Stayed,No,80,6300,Not Churned,Not Churned
Female,45,No,No,No,No,0,No,0,62,No Offer,Yes,24.03,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.2,1123.65,0.0,0,1489.86,2613.51,4,Stayed,No,64,4937,Not Churned,Not Churned
